佶		ji2	/difficult to pronounce/
佷		hen3	/to act contrary to/
佸		huo2	/meet/
佹		gui3	/almost succeed/crafty/suddenly/
佺		quan2	/immortal/
佻		tiao1	/frivolous/unsteady/delay/
佼		jiao3	/handsome/
佽		Ci4	/surname Ci/
佽		ci4	/nimble/to help/
佾		yi4	/row of dancers at sacrifices/
使		shi3	/to make/to cause/to enable/to use/to employ/to send/to instruct sb to do sth/envoy/messenger/
侀		xing2	/shape/statute/
侁		shen1	/large crowd/
侂		tuo1	/to commission/to entrust to/to depute/to request/to ask (sb to do sth)/
侃		kan3	/upright and honest/cheerful/to chat idly/to boast/to talk smoothly/
侄		zhi2	/variant of 姪|侄[zhi2]/
侅		gai1	/to give/prepared for included in/embraced in/
來		lai2	/to come/to arrive/to come round/ever since/next/
侇		yi2	/(old) class/category/corpse/
侈		chi3	/extravagant/wasteful/exaggerating/
侉		kua3	/foreign accent/
例		li4	/example/precedent/rule/case/instance/
侌		yin1	/old variant of 陰|阴[yin1]/
侍		shi4	/to serve/to attend upon/
侏		zhu1	/dwarf/
侐		xu4	/still/silent/
侑		you4	/(literary) to urge sb (to eat or drink)/
侔		mou2	/similar/comparable/equal/
侖		lun2	/to arrange/
侗		Dong4	/Dong (ethnic group)/
侗		dong4	/(ethnic group)/
侗		tong2	/ignorant/
侘		cha4	/boast/despondent/
侚		xun4	/quick/variant of 殉[xun4]/
供		gong1	/to provide/to supply/
供		gong4	/sacrificial offering/to confess/
侜		zhou1	/to conceal/to cover/
依		yi1	/to depend on/to comply with or listen to sb/according to/in the light of/
価		jia4	/Japanese variant of 價|价/
侢		dai4	/old variant of 戴[dai4]/
侮		wu3	/to insult/to ridicule/to disgrace/
侯		Hou2	/surname Hou/
侯		hou2	/marquis, second of the five orders of ancient Chinese nobility 五等爵位[wu3 deng3 jue2 wei4]/nobleman or high official/
侵		qin1	/to invade/to encroach/to infringe/to approach/
侶		lu:3	/companion/
侷		ju2	/narrow/
侽		nan2	/old variant of 男[nan2]/
便		bian4	/plain/informal/suitable/convenient/opportune/to urinate or defecate/equivalent to 就[jiu4]: then/in that case/even if/soon afterwards/
便		pian2	/see 便宜|便宜[pian2 yi5]/
俁		yu3	/big/
係		xi4	/to connect/to relate to/to tie up/to bind/to be (literary)/
促		cu4	/urgent/hurried/to urge/to promote/to urge haste/close/intimate/
俄		E2	/Russia/Russian/abbr. for 俄羅斯|俄罗斯[E2 luo2 si1]/Taiwan pr. [E4]/
俄		e2	/suddenly/very soon/
俅		qiu2	/ornamental cap/
俉		wu2	/see 逢俉[feng2 wu2], to come across sth scary/to have a fright/
俊		jun4	/smart/eminent/handsome/talented/
俊		zun4	/(dialectal pronunciation of 俊[jun4])/cool/neat/
俎		zu3	/a stand for food at sacrifice/
俏		qiao4	/good-looking/charming/(of goods) in great demand/(coll.) to season (food)/
俐		li4	/clever/
俑		yong3	/wooden figures buried with the dead/
俓		jing4	/(literary) to pass through/straight/path/
俔		qian4	/(old) like/as/
俗		su2	/custom/convention/popular/common/coarse/vulgar/secular/
俘		fu2	/to take prisoner/prisoner of war/
俚		Li3	/old name for the 黎[Li2] ethnic group/
俚		li3	/rustic/vulgar/unrefined/abbr. for 俚語|俚语[li3 yu3], slang/
俛		fu3	/variant of 俯[fu3]/
俛		mian3	/to exhort/
俜		ping1	/to send/to let go/
保		Bao3	/Bulgaria/Bulgarian/abbr. for 保加利亞|保加利亚[Bao3 jia1 li4 ya4]/
保		bao3	/to defend/to protect/to keep/to guarantee/to ensure/civil administration unit in the baojia 保甲[bao3 jia3] system (old)/
俞		Yu2	/surname Yu/
俞		shu4	/variant of 腧[shu4]/
俞		yu2	/yes (used by Emperor or ruler)/OK/to accede/to assent/
俟		qi2	/see 万俟[Mo4 qi2]/
俟		si4	/(literary) to wait for/
俠		xia2	/knight-errant/brave and chivalrous/hero/heroic/
信		xin4	/letter/mail/CL:封[feng1]/to trust/to believe/to profess faith in/truthful/confidence/trust/at will/at random/
俤		di4	/variant of 弟[di4]/
修		Xiu1	/surname Xiu/
修		xiu1	/to decorate/to embellish/to repair/to build/to write/to cultivate/to study/to take (a class)/
俯		fu3	/to look down/to stoop/
俱		ju4	/entirely/without exception/(literary) to be together/to be alike/
俲		xiao4	/variant of 傚|效[xiao4]/
俳		pai2	/not serious/variety show/
俴		jian4	/short/shallow/thin plate/
俵		biao3	/to distribute/
俶		chu4	/to begin/
俷		fei4	/(meaning unclear)/to renounce/to abandon/
俸		feng4	/salary/
俺		an3	/I (northern dialects)/
俻		bei4	/variant of 備|备[bei4]/
俾		bi3	/to cause/to enable/phonetic bi/Taiwan pr. [bi4]/
倀		chang1	/ghost of sb devoured by a tiger who helps the tiger devour others/
倂		bing4	/variant of 併|并[bing4]/
倃		jiu4	/to malign/to slander/
倅		cui4	/auxiliary/spare/deputy/second/sub-/
倆		lia3	/two (colloquial equivalent of 兩個|两个)/both/some/
倉		cang1	/barn/granary/storehouse/cabin/hold (in ship)/
個		ge4	/individual/this/that/size/classifier for people or objects in general/
倌		guan1	/keeper of domestic animals/herdsman/(old) hired hand in certain trade/
倍		bei4	/(two, three etc) -fold/times (multiplier)/double/to increase or multiply/
倏		shu1	/sudden/abrupt/Taiwan pr. [shu4]/
倐		shu1	/variant of 倏[shu1]/
們		men5	/plural marker for pronouns, and nouns referring to individuals/
倒		dao3	/to fall/to collapse/to lie horizontally/to overthrow/to fail/to go bankrupt/to change (trains or buses)/to move around/to resell at a profit/
倒		dao4	/to place upside down/to invert/to pour/to throw out/to move backwards/however/actually/as a matter of fact/contrary to expectation/
倓		tan2	/quiet/peaceful/
倔		jue2	/crabby/tough/
倖		xing4	/trusted/intimate/(of the emperor) to visit/variant of 幸[xing4]/
倘		chang2	/see 倘佯[chang2 yang2]/
倘		tang3	/if/supposing/in case/
候		hou4	/to wait/to inquire after/to watch/season/climate/(old) period of five days/
倚		yi3	/to lean on/to rely upon/
倜		ti4	/energetic/exalted/magnanimous/
倝		gan4	/dawn (archaic)/
倞		jing4	/strong/powerful/
倞		liang4	/distant/to seek/old variant of 亮[liang4]/bright/
借		jie4	/to lend/to borrow/by means of/to take (an opportunity)/
倡		chang4	/to initiate/to instigate/to introduce/to lead/
倢		jie2	/handsome/
倣		fang3	/variant of 仿[fang3]/
値		zhi2	/variant of 值[zhi2]/
倥		kong1	/ignorant/blank-minded/
倥		kong3	/urgent/pressed/
倦		juan4	/tired/
倨		ju4	/haughty/arrogant/
倩		qian4	/pretty/winsome/to ask for sb's help/son-in-law (old)/
倪		Ni2	/surname Ni/
倪		ni2	/(literary) small child/limit/bound/extremity/to differentiate/origin/cause/
倫		lun2	/human relationship/order/coherence/
倬		zhuo1	/noticeable/large/clear/distinct/Taiwan pr. [zhuo2]/
倭		wo1	/dwarf/Japanese (derog.) (old)/
倮		luo3	/variant of 裸[luo3]/
倵		wu3	/(used in given names)/
倶		ju4	/variant of 俱[ju4]/variant of 具[ju4]/
倷		nai3	/you (dialect)/
倸		cai3	/variant of 睬[cai3]/
倹		jian3	/Japanese variant of 儉|俭[jian3]/
倻		ye1	/phonetic ya used in Korean names/variant of 伽[jia1]/
值		zhi2	/value/(to be) worth/to happen to/to be on duty/
倽		sha2	/old variant of 啥[sha2]/
偁		cheng1	/variant of 稱|称[cheng1]/
偃		Yan3	/surname Yan/
偃		yan3	/to lie supine/to stop/to fall down/
假		gei1	/see 假掰[gei1 bai1]/
假		jia3	/fake/false/artificial/to borrow/if/suppose/
假		jia4	/vacation/
偈		ji4	/Buddhist hymn/gatha/Buddhist verse/
偈		jie2	/forceful/martial/
偉		wei3	/big/large/great/
偌		ruo4	/so/such/to such a degree/
偎		wei1	/to cuddle/
偏		pian1	/to lean/to slant/oblique/prejudiced/to deviate from average/to stray from the intended line/stubbornly/contrary to expectations/left-hand side of a split Chinese character, often the key or radical/
偓		wo4	/constrained/
偕		xie2	/in company with/
偘		kan3	/old variant of 侃[kan3]/
做		zuo4	/to do/to make/to produce/to write/to compose/to act as/to engage in/to hold (a party)/to be/to become/to function (in some capacity)/to serve as/to be used for/to form (a bond or relationship)/to pretend/to feign/to act a part/to put on appearance/
停		ting2	/to stop/to halt/to park (a car)/
偝		bei4	/to disobey/to stand back-to-back/
偟		huang2	/agitated/alarmed/
偢		chou3	/to stare at/
健		jian4	/healthy/to invigorate/to strengthen/to be good at/to be strong in/
偨		ci1	/uneven/
偩		fu4	/to rely on/to resemble/
偪		bi1	/variant of 逼[bi1]/to compel/to pressure/
偫		zhi4	/to wait for/to lay in/
偭		mian3	/to transgress/
偯		yi3	/to sob/wail/
偰		xie4	/variant of 契[qi4]/contract/
偱		xun2	/to tell/
偲		si1	/talented/urgent/
側		ce4	/the side/to incline towards/to lean/inclined/lateral/side/
側		zhai1	/lean on one side/
偵		zhen1	/to scout/to spy/to detect/
偶		ou3	/accidental/image/pair/mate/
偷		tou1	/to steal/to pilfer/to snatch/thief/stealthily/
偸		tou1	/variant of 偷[tou1]/
偺		zan2	/variant of 咱[zan2]/
偽		wei3	/false/fake/forged/bogus/(prefix) pseudo-/Taiwan pr. [wei4]/
傀		gui1	/grand/strange/exotic/
傀		kui3	/puppet/
傅		Fu4	/surname Fu/
傅		fu4	/tutor/
傈		Li4	/Lisu ethnic group of Yunnan/see 傈僳[Li4 su4]/
傌		ma4	/variant of 罵|骂[ma4]/
傍		bang4	/near/approaching/to depend on/(slang) to have an intimate relationship with sb/Taiwan pr. [pang2], [bang1], [bang4]/
傎		dian1	/inversion/mistake/
傑		jie2	/hero/heroic/outstanding person/prominent/distinguished/
傒		xi1	/(old) native of Jiangxi 江西[Jiang1 xi1]/to wait/servant/path/
傓		shan1	/old variant of 煽[shan1]/
傔		qian4	/servant/
傕		Jue2	/surname Jue/
傕		jue2	/used in old names/
傖		cang1	/low fellow/rustic/rude/rough/
傘		san3	/umbrella/parasol/CL:把[ba3]/
備		bei4	/to prepare/get ready/to provide or equip/
傚		xiao4	/variant of 效[xiao4]/to imitate/
傜		yao2	/Yao tribe/
傞		suo1	/uneven/unsteady (in dancing)/
傢		jia1	/see 傢伙|家伙[jia1 huo5]/
傣		Dai3	/Dai (ethnic group)/
催		cui1	/to urge/to press/to prompt/to rush sb/to hasten sth/to expedite/
傭		yong1	/to hire/to employ/servant/hired laborer/domestic help/
傮		zao1	/finish, to go around/
傯		zong3	/busy/hurried/despondent/
傲		ao4	/proud/arrogant/to despise/unyielding/to defy/
傳		chuan2	/to pass on/to spread/to transmit/to infect/to transfer/to circulate/to conduct (electricity)/
傳		zhuan4	/biography/historical narrative/commentaries/relay station/
傴		yu3	/hunchbacked/
債		zhai4	/debt/CL:筆|笔[bi3]/
傷		shang1	/to injure/injury/wound/
傺		chi4	/to detain/to hinder/
傻		sha3	/foolish/
傾		qing1	/to overturn/to collapse/to lean/to tend/to incline/to pour out/
傿		Yan1	/name of an immortal/ancient place name/surname Yan/
傿		yan4	/fraudulent price/
僂		lou2	/hunchback/
僂		lu:3	/crookbacked/
僃		bei4	/old variant of 備|备[bei4]/
僄		piao4	/light/airy/
僅		jin3	/barely/only/merely/
僇		lu4	/to despise/to insult/
僉		qian1	/all/
僊		xian1	/variant of 仙[xian1]/
働		xx5	/(Japanese kokuji) labor/work/
僎		zhuan4	/collect/
像		xiang4	/to resemble/to be like/to look as if/such as/appearance/image/portrait/image under a mapping (math.)/
僑		qiao2	/emigrant/to reside abroad/
僔		zun3	/to congregate/to crowd/
僕		pu2	/servant/
僖		Xi1	/surname Xi/
僖		xi1	/cautious/merry/joyful/
僚		Liao2	/surname Liao/
僚		liao2	/bureaucrat/colleague/
僜		Deng4	/Deng ethnic minority of Tibet/
僝		chan2	/to revile/to abuse/
僞		wei3	/variant of 偽|伪[wei3]/
僣		jian4	/to overstep one's authority/to usurp/
僤		dan4	/great/severe/
僥		jiao3	/by mere luck/
僦		jiu4	/hire/to rent/
僧		seng1	/monk/Sangha, the Buddhist monastic order/
僨		fen4	/to instigate/to ruin/to destroy/
僩		xian4	/courageous/valiant/
僬		Jiao1	/see 僬僥|僬侥[Jiao1 Yao2]/
僬		jiao1	/see 僬僬[jiao1 jiao1]/
僭		jian4	/to usurp/
僮		Zhuang4	/old variant of 壯|壮, Zhuang ethnic group of Guangxi/
僮		tong2	/servant boy/
僯		lin3	/ashamed/
僰		Bo2	/name of an ethnic group/
僱		gu4	/variant of 雇[gu4]/
僳		Su4	/Lisu ethnic group of Yunnan/
僴		xian4	/old variant of 僩[xian4]/
僵		jiang1	/rigid/deadlock/stiff (corpse)/
價		jia4	/price/value/(chemistry) valence/
價		jie5	/great/good/middleman/servant/
僻		pi4	/biased/low/rustic/secluded/
僾		ai4	/indistinct/hazy/misty/to seem/to appear/
僿		sai4	/small, minute/lacking sincerity/
儀		yi2	/apparatus/rites/appearance/present/ceremony/
儁		jun4	/variant of 俊[jun4]/
儂		nong2	/you (Wu dialect)/I, me (classical)/
儃		chan2	/indecisive/irresolute/
億		yi4	/100 million/
儅		dang1	/stop/
儆		jing3	/to warn/to admonish/
儇		xuan1	/ingenious/frivolous/
儈		kuai4	/broker/
儉		jian3	/frugal/thrifty/needy/
儊		chu4	/rough and rugged/
儋		dan1	/carry/
儌		jiao3	/by mere luck/
儍		sha3	/variant of 傻[sha3]/
儎		zai4	/load/cargo/old variant of 載|载[zai4]/to transport/to deliver/to bear/to support/
儐		bin1	/best man/to entertain/
儒		ru2	/scholar/Confucian/
儓		tai2	/servant/
儔		chou2	/comrades/friends/companions/
儕		chai2	/a class/a company/companion/
儗		ni3	/doubtful/suspicious/variant of 擬|拟[ni3]/to emulate/to imitate/
儘		jin3	/to the greatest extent/(when used before a noun of location) furthest or extreme/to be within the limits of/to give priority to/
儜		ning2	/weak/wearied/in distress/
儞		ni3	/old variant of 你[ni3]/
償		chang2	/to repay/to compensate for/to recompense/to fulfill (hopes etc)/
儡		lei3	/to injure/puppet/
儤		bao4	/on night duty/
儦		biao1	/walking to and fro/
儩		si4	/the end/to finish/
優		you1	/excellent/superior/
儭		chen4	/to assist/to give alms/
儱		long3	/rude/barbarous/
儲		Chu3	/surname Chu/Taiwan pr. [Chu2]/
儲		chu3	/to store/to save/to have in reserve/heir/Taiwan pr. [chu2]/
儳		chan4	/irregular/mixed/
儵		shu1	/variant of 倏[shu1]/
儷		li4	/husband and wife/
儸		luo2	/smart/clever/
儹		zan3	/to accumulate, to hoard, to store up/
儺		nuo2	/to exorcise demons/
儻		tang3	/if/unexpectedly/
儼		yan3	/majestic/dignified/
儽		lei3	/lazy/tired out, worn fatigued/
儿		ren2	/variant of 人[ren2]/"person" radical in Chinese characters (Kangxi radical 10), occurring in 兒, 兀, 兄 etc/
兀		Wu4	/surname Wu/
兀		wu4	/cut off the feet/rising to a height/towering/bald/
允		yun3	/just/fair/to permit/to allow/
元		Yuan2	/surname Yuan/the Yuan or Mongol dynasty (1279-1368)/
元		yuan2	/currency unit (esp. Chinese yuan)/first/original/primary/fundamental/constituent/part/era (of a reign)/meta- (prefix)/(math.) argument/variable/(Tw) (geology) eon/
兄		xiong1	/elder brother/
充		chong1	/to fill/to satisfy/to fulfill/to act in place of/substitute/sufficient/full/
兆		Zhao4	/surname Zhao/
兆		zhao4	/omen/to foretell/million/mega-/trillion/tera-/billion (old)/
兇		xiong1	/terrible/fearful/
先		xian1	/early/prior/former/in advance/first/
光		guang1	/light/ray/CL:道[dao4]/bright/only/merely/to use up/
克		ke4	/to be able to/to subdue/to restrain/to overcome/gram/Tibetan unit of land area, about 6 ares/
兌		Dui4	/surname Dui/
兌		dui4	/to cash/to exchange/to add (liquid)/to blend/one of the Eight Trigrams 八卦[ba1 gua4], symbolizing swamp/☱/
免		mian3	/to excuse sb/to exempt/to remove or dismiss from office/to avoid/to avert/to escape/to be prohibited/
免		wen4	/old variant of 絻[wen4]/
兎		tu4	/variant of 兔[tu4]/
児		er2	/Japanese variant of 兒|儿[er2]/
兒		er2	/child/son/
兒		r5	/non-syllabic diminutive suffix/retroflex final/
兔		tu4	/rabbit/
兕		si4	/(meaning uncertain); rhinoceros (possibly female) or bull/
兗		Yan3	/see 兗州|兖州[Yan3 zhou1]/
兘		shi3	/old variant of 始[shi3]/
兙		shi2 ke4	/decagram (old)/single-character equivalent of 十克[shi2 ke4]/
兛		qian1 ke4	/kilogram (old)/single-character equivalent of 千克[qian1 ke4]/
兜		dou1	/pocket/bag/to wrap up or hold in a bag/to move in a circle/to canvas or solicit/to take responsibility for/to disclose in detail/combat armor (old)/
兝		fen1 ke4	/decigram (old)/single-character equivalent of 分克[fen1 ke4]/
兞		hao2 ke4	/milligram (old)/single-character equivalent of 毫克[hao2 ke4]/
兟		shen1	/to advance/
兠		dou1	/old variant of 兜[dou1]/
兡		bai3 ke4	/hectogram (old)/single-character equivalent of 百克[bai3 ke4]/
兢		jing1	/to be fearful/apprehensive/
兣		li2 ke4	/centigram (old)/single-character equivalent of 釐克|厘克[li2 ke4]/
入		ru4	/to enter/to go into/to join/to become a member of/to confirm or agree with/abbr. for 入聲|入声[ru4 sheng1]/
內		nei4	/inside/inner/internal/within/interior/
全		Quan2	/surname Quan/
全		quan2	/all/whole/entire/every/complete/
兩		liang3	/two/both/some/a few/tael, unit of weight equal to 50 grams (modern) or 1⁄16 of a catty 斤[jin1] (old)/
兪		yu2	/variant of 俞[yu2]/
八		ba1	/eight/8/
公		gong1	/public/collectively owned/common/international (e.g. high seas, metric system, calendar)/make public/fair/just/Duke, highest of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4]/honorable (gentlemen)/father-in-law/male (animal)/
六		liu4	/six/6/
兮		xi1	/(particle in old Chinese similar to 啊)/
共		gong4	/common/general/to share/together/total/altogether/abbr. for 共產黨|共产党[Gong4 chan3 dang3], Communist party/
兲		tian1	/variant of 天[tian1]/
兵		bing1	/soldiers/a force/an army/weapons/arms/military/warlike/CL:個|个[ge4]/
其		qi2	/his/her/its/their/that/such/it (refers to sth preceding it)/
具		ju4	/tool/device/utensil/equipment/instrument/talent/ability/to possess/to have/to provide/to furnish/to state/classifier for devices, coffins, dead bodies/
典		dian3	/canon/law/standard work of scholarship/literary quotation or allusion/ceremony/to be in charge of/to mortgage or pawn/
兼		jian1	/double/twice/simultaneous/holding two or more (official) posts at the same time/
冀		Ji4	/short name for Hebei 河北 province/surname Ji/
冀		ji4	/(literary) to hope for/
冂		jiong1	/radical in Chinese characters (Kangxi radical 13), occurring in 用, 同, 网 etc/see also 同字框[tong2 zi4 kuang4]/
冃		mao4	/old variant of 帽[mao4]/hat/cap/
冄		ran3	/variant of 冉[ran3]/
円		yuan2	/yen (Japanese currency)/Japanese variant of 圓|圆/
冇		mao3	/to not have (Cantonese)/Mandarin equivalent: 沒有|没有[mei2 you3]/
冉		Ran3	/surname Ran/
冉		ran3	/edge of a tortoiseshell/see 冉冉[ran3 ran3]/
冊		ce4	/book/booklet/classifier for books/
冋		jiong1	/archaic variant of 坰[jiong1]/
再		zai4	/again/once more/re-/second/another/then (after sth, and not until then)/no matter how ... (followed by an adjective or verb, and then (usually) 也[ye3] or 都[dou1] for emphasis)/
冏		jiong3	/velvetleaf (Abutilon avicennae), plant of the jute family/bright/
冐		mao4	/old variant of 冒[mao4]/
冑		zhou4	/variant of 胄[zhou4]/
冒		Mao4	/surname Mao/
冒		mao4	/to emit/to give off/to send out (or up, forth)/to brave/to face/reckless/to falsely adopt (sb's identity etc)/to feign/(literary) to cover/
冓		gou4	/inner rooms of palace/ten billions/
冔		xu3	/cap of Yin dynasty/
冕		mian3	/crown in the form of a horizontal board with hanging decorations/imperial crown/
冖		mi4	/"cover" radical in Chinese characters (Kangxi radical 14), occurring in 军, 写, 冠 etc/see also 禿寶蓋|秃宝盖[tu1 bao3 gai4]/see also 平寶蓋|平宝盖[ping2 bao3 gai4]/
